ID,Bro Type,Headwear,Clothes,Eyes,Eyewear,Mouth Items,Background,DI Score,Surprisal Score,Additive Ratity,DI Score Tiers
6425,Robo Bro,Split Hair,Swat Armour,No Sleep,None,None,Purple Navy,62.10146011,20.07504483,180.77,Rare
6586,Zombie Bro,None,Suit,Small Eyes,Thug Life Glass,Pipe,Purple Navy,62.04411452,26.63661471,59.76,Rare
822,Bro,Split Hair,Swat Armour,Sleepy Eyes,None,None,Rose Taupe,61.75477,19.50958792,190.73,Rare
5093,Different Bro,Army Helmet,Grey Zipper Hoodie,Sus Eyes,None,Smile,Dark Lavender,61.15974026,23.89206477,111.49,Rare
6484,Zombie Bro,Angel Ring,White Puffer Jacket,Normal Eyes,Laser Glass,None,Purple Navy,60.87096288,23.58075275,135.43,Rare
6619,Zombie Bro,Cowboy Hat,None,Normal Eyes,None,Smile,Rose Taupe,60.41887693,21.56726785,136.27,Rare
6323,Robo Bro,Arabian Robe,Swat Armour,Sleepy Eyes,None,None,Russian Green,60.37399451,20.48800801,168.77,Rare
6557,Zombie Bro,Backwards Cap,Yellow Shirt,Sus Eyes,None,Throwup,Rose Taupe,60.24342437,28.35174827,93.73,Rare
6629,Zombie Bro,Top Hat,Suit,Normal Eyes,Thug Life Glass,None,Rose Taupe,58.82013533,22.57723851,139.69,Rare
1639,Different Bro,Cat Ear,White Striped Shirt,Normal Eyes,White Glass,Cigarette,Purple Navy,58.70840395,26.88029744,80.82,Rare
4243,Different Bro,Head Band,Ken's Jacket,One Eye,None,Mustache,Dark Lavender,57.91292078,25.72183144,105.43,Rare
6649,Zombie Bro,Angel Ring,Gray Shirt,Small Eyes,None,Gum,Purple Navy,57.65460643,24.09510668,101.02,Rare
599,Different Bro,Army Helmet,Gray Shirt,Normal Eyes,White Glass,Gum,Rose Taupe,56.46043631,24.60492268,84.99,Rare
470,Bro,None,White Striped Shirt,One Eye,None,Gum,Rose Taupe,56.31348582,22.21865524,127.63,Rare
1103,Different Bro,Purple Bandana,None,One Eye,None,Beard,Camouflage Green,55.7100375,23.13179837,126.01,Rare
1816,Bro,Brown Hat,Winter Soldier,One Eye,None,None,Rose Taupe,55.40381611,20.26951694,185.69,Rare
4021,Different Bro,Blond Hair,Purple Bomber,Sus Eyes,White Glass,Smile,Middle Green,55.21520398,27.32958671,60.54,Rare
6661,Zombie Bro,Headphone,Light Brown Fash Hoodie,Normal Eyes,White Glass,None,Middle Green,55.10223227,21.82364025,138.37,Rare
6437,Robo Bro,Kermit Hat,Pepe Shirt,One Eye,None,None,Camouflage Green,54.99328275,23.32650658,171.98,Rare
3917,Bro,Purple Bandana,None,Small Eyes,White Glass,Smile,Rose Taupe,54.93682174,23.9878013,84.39,Rare
5015,Different Bro,Arabian Robe,Woolen Shirt,Normal Eyes,White Glass,Smile,Purple Navy,54.81406535,26.50774327,79.98,Rare
6252,Robo Bro,Purple Bandana,Normal Jacket,One Eye,Dbz Glass,None,Middle Green,54.23809052,23.46051424,126.34,Rare
6666,Zombie Bro,Chinese Hat,None,Normal Eyes,White Glass,Cigarette,Purple Navy,53.64769316,24.58374577,82.56,Rare
6577,Zombie Bro,Folded Brim,Golden Jacket,Normal Eyes,Thug Life Glass,Smile,Middle Green,53.51059592,27.61766071,66.75,Rare
6519,Zombie Bro,Blue Cap,Dutch White Robe,Normal Eyes,Thug Life Glass,Smile,Rose Taupe,53.34810352,26.90048899,67.08,Rare
6589,Zombie Bro,Headphone,None,No Sleep,Eye Patch,Pipe,Purple Navy,53.29357385,25.212833,63.15,Rare
579,Different Bro,Backwards Cap,Suit,Normal Eyes,None,None,Purple Navy,53.08920385,17.6520684,207.71,Rare
3014,Different Bro,Cowboy Hat,Grey Zipper Hoodie,Wtf Eyes,Thug Life Glass,Smile,Purple Navy,53.07401388,26.07375076,69.39,Rare
2369,Different Bro,None,Grey Zipper Hoodie,One Eye,Thug Life Glass,None,Middle Green,52.82841028,20.43312937,146.08,Rare
749,Different Bro,Headphone,Suit,Sus Eyes,None,None,Camouflage Green,52.67956165,19.59635897,185.39,Rare
5937,Robo Bro,None,Suit,Normal Eyes,Nerd,Vampire,Russian Green,52.55697342,24.5761134,79.59,Rare
6565,Zombie Bro,Safety Helmet,Fur Coat,Normal Eyes,None,Vampire,Middle Green,52.42581713,26.6112476,116.14,Rare
6515,Zombie Bro,Angel Ring,Ken's Jacket,Normal Eyes,Nerd,None,Middle Green,52.33400518,22.33333569,139.3,Rare
6506,Zombie Bro,Angel Ring,Blue Puffer Jacket,Normal Eyes,Eye Patch,None,Rose Taupe,52.30681352,22.27682198,138.79,Rare
4200,Bro,Bucket Hat,Normal Jacket,One Eye,None,Low Beard,Camouflage Green,52.18048042,24.9451531,115.3,Rare
4657,Different Bro,Old Bucket Hat,None,One Eye,Flattened,None,Rose Taupe,52.05826447,21.48236843,146.11,Rare
2412,Bro,Bucket Hat,Warm Coat,One Eye,None,None,Camouflage Green,51.77954649,19.90047156,186.14,Rare
6517,Zombie Bro,Angel Ring,Blue Puffer Jacket,Normal Eyes,Nerd,None,Rose Taupe,51.76941835,22.17287102,139.18,Rare
349,Bro,Flat Top Hairstyle,None,One Eye,None,None,Rose Taupe,51.74458162,17.03197634,205.07,Rare
6010,Robo Bro,Old Bucket Hat,Light Brown Fash Hoodie,One Eye,None,None,Camouflage Green,51.50412836,20.79449296,175.43,Rare
6533,Zombie Bro,Angel Ring,White Puffer Jacket,Normal Eyes,Flattened,Mask,Rose Taupe,51.17262077,28.01242169,64.23,Rare
6372,Robo Bro,Angel Ring,None,No Sleep,None,Ninja Mask,Teal Blue,51.05692025,21.62648927,114.55,Rare
501,Bro,Blond Hair,None,One Eye,Flattened,None,Camouflage Green,51.01480145,20.62575239,151.66,Rare
6381,Robo Bro,None,Fur Coat,One Eye,None,None,Dark Lavender,51.00244987,18.84131186,186.11,Rare
354,Different Bro,Top Hat,Black Shirt,Wtf Eyes,Thug Life Glass,Smile,Camouflage Green,50.99641788,25.02504381,70.59,Rare
6456,Robo Bro,Bucket Hat,None,One Eye,None,None,Camouflage Green,50.74109981,18.08701771,193.82,Rare
6131,Robo Bro,Bucket Hat,Blue Puffer Jacket,One Eye,None,None,Camouflage Green,50.72882942,21.01501394,174.98,Rare
6237,Robo Bro,Angel Ring,Light Brown Fash Hoodie,Wtf Eyes,Vision Pro,None,Teal Blue,50.54130307,23.51750869,119.68,Rare
6270,Robo Bro,Bucket Hat,Tank Top,One Eye,None,None,Rose Taupe,50.41214,20.02262712,178.13,Rare
2987,Bro,Angel Ring,Red Shirt,Small Eyes,Vision Pro,None,Dark Lavender,50.35413212,23.8427394,133.12,Rare
6655,Zombie Bro,New Idea,Tank Top,Normal Eyes,Golden Monocle,Big Mustache,Middle Green,50.25615286,28.80653119,64.41,Rare
6453,Robo Bro,Russian Hat,Warm Coat,One Eye,None,Mask,Purple Navy,50.21147953,26.06014471,102.4,Rare
3126,Different Bro,Old Bucket Hat,None,One Eye,Eye Mask,Mask,Dark Lavender,50.03302483,27.37287541,68.82,Rare
6447,Robo Bro,Blond Hair,None,One Eye,None,None,Purple Navy,49.98670107,17.43192912,195.32,Rare
6263,Robo Bro,None,None,One Eye,None,None,Teal Blue,49.87364125,15.38785415,196.61,Rare
6306,Robo Bro,Backwards Cap,Pepe Shirt,T800,Golden Monocle,None,Purple Navy,49.82480678,24.41042906,123.55,Rare
6033,Robo Bro,Blond Hair,Black Shirt,One Eye,None,None,Teal Blue,49.79920711,19.81083989,166.25,Rare
894,Different Bro,Angel Ring,Black Shirt,Normal Eyes,Vision Pro,None,Dark Lavender,49.62154744,21.70429761,151.15,Rare
6445,Robo Bro,Angel Ring,Yellow Shirt,T800,None,Oni Mask,Dark Lavender,49.36678548,27.86527259,101.29,Rare
6596,Zombie Bro,Flat Cap,Suit,Sleepy Eyes,Nerd,None,Middle Green,49.3542568,24.7540643,116.47,Rare
1303,Bro,Angel Ring,Normal Jacket,Normal Eyes,Vision Pro,None,Rose Taupe,49.05954388,20.67193482,161.29,Rare
5978,Robo Bro,Angel Ring,Gray Shirt,Normal Eyes,Vision Pro,None,Camouflage Green,48.55993612,21.51236577,149.98,Rare
6371,Robo Bro,Backwards Cap,None,Sus Eyes,Golden Monocle,Orc Teeth,Purple Navy,48.45190235,25.95718424,70.74,Rare
6581,Zombie Bro,Backwards Cap,None,Sleepy Eyes,Dbz Glass,Big Mustache,Purple Navy,48.08148577,26.83745542,60.12,Rare
2487,Bro,Naruto Headband,None,Sleepy Eyes,White Glass,Gum,Dark Lavender,47.84044577,25.38888934,79.17,Rare
4945,Different Bro,Cat Ear,White Puffer Jacket,Small Eyes,White Glass,None,Rose Taupe,47.31400916,23.7362576,132.88,Rare
6027,Robo Bro,Headphone,None,T800,White Glass,None,Rose Taupe,47.15494214,19.49369766,145.51,Rare
6558,Zombie Bro,Purple Bandana,None,Wtf Eyes,3D Glass,Old Wise Man Mustache,Middle Green,47.0280073,26.32917873,66.99,Rare
4380,Bro,Safety Helmet,Normal Jacket,Sleepy Eyes,Golden Glasses,Pipe,Purple Navy,46.98679772,28.31516507,65.43,Rare
3256,Bro,Army Helmet,Winter Soldier,Normal Eyes,None,Cigarette,Purple Navy,46.91638911,20.97534813,141.07,Rare
6534,Zombie Bro,Brown Hat,None,Normal Eyes,Flattened,Throwup,Middle Green,46.7779681,24.59057279,83.97,Rare
6553,Zombie Bro,Army Helmet,None,Sus Eyes,None,None,Middle Green,46.70039424,17.55707003,188.51,Rare
6647,Zombie Bro,Old School Helmet,Red Shirt,Normal Eyes,White Glass,Big Mustache,Purple Navy,46.54638277,28.42186734,62.61,Rare
1550,Bro,Army Helmet,Winter Soldier,Normal Eyes,Golden Glasses,None,Purple Navy,46.02041582,20.83508952,158.23,Rare
6518,Zombie Bro,None,Purple Bomber,Sus Eyes,Vision Pro,Cigarette,Rose Taupe,46.01657252,27.25238748,55.23,Rare
6362,Robo Bro,Blond Hair,None,No Sleep,White Glass,Vampire,Russian Green,45.66989983,24.50794771,62.82,Rare
6516,Zombie Bro,Fez,Tank Top,Wtf Eyes,None,Cigarette,Rose Taupe,45.50183419,24.95670542,105.1,Rare
447,Different Bro,Army Helmet,None,Sus Eyes,Laser Glass,None,Middle Green,45.26964716,20.47081564,150.28,Rare
4740,Different Bro,Brown Hat,Suit,Wtf Eyes,None,None,Purple Navy,45.21824864,18.67912976,192.02,Rare
4708,Different Bro,Top Hat,Yellow Raincoat,No Sleep,None,Vampire,Rose Taupe,45.18290564,26.07628091,111.7,Rare
6510,Zombie Bro,None,Gray Shirt,Normal Eyes,Laser Glass,Ninja Mask,Rose Taupe,44.66788003,23.88528813,81.3,Rare
4951,Different Bro,Split Hair,White Puffer Jacket,No Sleep,White Glass,Old Wise Man Mustache,Dark Lavender,44.66120712,27.50166163,57.36,Rare
421,Bro,Army Helmet,Purple Bomber,Sus Eyes,Vision Pro,None,Rose Taupe,44.60706729,24.05892058,134.23,Rare
6485,Zombie Bro,Russian Hat,Pepe Shirt,Sleepy Eyes,None,Throwup,Rose Taupe,44.58305851,26.54557154,94.63,Rare
356,Different Bro,Backwards Cap,None,Normal Eyes,White Glass,None,Rose Taupe,44.54725749,17.0338324,174.1,Rare
6513,Zombie Bro,Top Hat,None,Sus Eyes,None,Ninja Mask,Purple Navy,44.43331313,21.8520656,115.54,Rare
4543,Bro,Derby Hat,Tank Top,Sleepy Eyes,White Glass,Old Wise Man Mustache,Purple Navy,44.09177887,26.85634992,65.52,Rare
6606,Zombie Bro,Derby Hat,None,Normal Eyes,None,Throwup,Purple Navy,43.88033806,20.62963374,137.14,Rare
889,Different Bro,Old Bucket Hat,Jedi Robe,Small Eyes,White Glass,Pipe,Rose Taupe,43.75878773,26.73754165,61.26,Rare
6183,Robo Bro,Backwards Cap,None,Sus Eyes,Golden Monocle,None,Camouflage Green,43.66448698,20.27842244,144.58,Rare
6471,Zombie Bro,Flat Top Hairstyle,None,Normal Eyes,Thug Life Glass,Throwup,Rose Taupe,43.6593055,23.24355371,87.45,Rare
483,Bro,Headphone,White Striped Shirt,Small Eyes,White Glass,None,Dark Lavender,43.64397172,21.22103636,136.57,Rare
6256,Robo Bro,Backwards Cap,None,Small Eyes,Golden Monocle,None,Dark Lavender,43.56308502,20.05528076,143.62,Rare
654,Bro,Angel Ring,Purple Bomber,Wtf Eyes,None,None,Rose Taupe,43.52412855,18.01035761,197,Rare
6334,Robo Bro,Angel Ring,Woolen Shirt,Sleepy Eyes,Nerd,Beard,Dark Lavender,43.48722537,28.97031044,50.94,Rare
6490,Zombie Bro,Derby Hat,Normal Jacket,Normal Eyes,None,Throwup,Middle Green,43.44331679,22.22661876,123.37,Rare
6486,Zombie Bro,Headphone,Normal Jacket,Normal Eyes,Dbz Glass,None,Middle Green,43.42603542,20.29996604,143.14,Rare
6537,Zombie Bro,Blue Cap,Red Shirt,Normal Eyes,None,Vampire,Middle Green,43.36063687,23.6112476,118.9,Rare
6598,Zombie Bro,Headphone,None,Normal Eyes,Flattened,Beard,Purple Navy,43.20930393,24.19464411,83.52,Rare
6570,Zombie Bro,Blue Cap,Gray Shirt,Normal Eyes,None,Throwup,Rose Taupe,43.19974395,22.34265367,122.17,Rare
6480,Zombie Bro,Blue Cap,Ken's Jacket,Happy Eyes,Nerd,Throwup,Purple Navy,43.08231205,28.65521853,45.18,Rare
1416,Bro,Angel Ring,None,Wtf Eyes,None,None,Camouflage Green,43.00826993,14.70233034,216.17,Rare
2773,Different Bro,Army Helmet,Tank Top,Wtf Eyes,None,Gum,Rose Taupe,42.83661175,21.43323627,123.64,Rare
6279,Robo Bro,None,Roman Kind Robe,No Sleep,None,Smile,Dark Lavender,42.6810548,22.17126787,118.75,Rare
4279,Bro,Army Helmet,Normal Jacket,Wtf Eyes,Eye Patch,Mustache,Rose Taupe,42.65595944,24.99305189,76.02,Rare
6072,Robo Bro,Angel Ring,Dutch White Robe,Sus Eyes,Thug Life Glass,None,Russian Green,42.62681337,22.68881143,118.06,Rare
6575,Zombie Bro,Old School Helmet,None,Normal Eyes,None,Vampire,Purple Navy,42.60752527,20.7952198,136.84,Rare
6431,Robo Bro,New Idea,Suit,Sus Eyes,Nerd,None,Rose Taupe,42.47301222,23.93463655,127.27,Rare
216,Different Bro,Cat Ear,Gray Shirt,Sleepy Eyes,None,Ninja Mask,Rose Taupe,42.33576835,24.10888153,115.66,Rare
3882,Different Bro,Blue Cap,Thug Jacket,Normal Eyes,None,Smile,Camouflage Green,42.2274992,21.34670537,136.15,Rare
311,Bro,Angel Ring,Grey Zipper Hoodie,Sus Eyes,None,None,Rose Taupe,42.1393787,17.87953753,192.59,Rare
1611,Different Bro,Mexican Hat,Gray Shirt,Sleepy Eyes,None,Smile,Camouflage Green,41.91547552,22.47009633,116.47,Rare
962,Bro,Headphone,Normal Jacket,Sus Eyes,None,Old Wise Man Mustache,Camouflage Green,41.81845935,22.3078924,121.96,Rare
6610,Zombie Bro,Russian Hat,Blue Puffer Jacket,Normal Eyes,White Glass,None,Rose Taupe,41.78280097,21.75578569,137.98,Rare
4936,Bro,Flat Top Hairstyle,Dutch White Robe,Normal Eyes,None,Smile,Middle Green,41.68353626,21.18011171,141.4,Rare
1948,Bro,Purple Bandana,Fur Coat,Sus Eyes,None,Smile,Camouflage Green,41.67724115,23.30834682,117.91,Rare
3740,Different Bro,None,None,Wtf Eyes,None,Smile,Dark Lavender,41.48966628,16.78220389,151.24,Rare
6107,Robo Bro,Folded Brim,Gray Shirt,No Sleep,Laser Glass,Throwup,Russian Green,41.44896996,27.46734668,45.09,Rare
6392,Robo Bro,Blond Hair,Suit,Happy Eyes,Dbz Glass,None,Camouflage Green,41.43576085,22.82196912,129.04,Rare
3004,Different Bro,Arabian Robe,Dutch White Robe,Normal Eyes,None,Smile,Middle Green,41.38292644,21.84558626,136.06,Rare
6638,Zombie Bro,Headphone,Pepe Shirt,Sus Eyes,Flattened,None,Rose Taupe,41.34759183,24.43642427,115.09,Rare
6525,Zombie Bro,Headphone,None,Wtf Eyes,None,None,Purple Navy,41.28644926,15.7573717,195.32,Rare
296,Bro,Old Bucket Hat,Red Shirt,Normal Eyes,White Glass,Ninja Mask,Dark Lavender,41.25525205,25.08647699,83.58,Rare
6636,Zombie Bro,Headphone,None,No Sleep,Thug Life Glass,Mask,Purple Navy,41.25002729,25.1639234,64.26,Rare
6540,Zombie Bro,Naruto Headband,Light Brown Fash Hoodie,Wtf Eyes,None,None,Purple Navy,41.16910511,20.36175346,175.28,Rare
6630,Zombie Bro,Safety Helmet,None,Normal Eyes,None,Mustache,Rose Taupe,41.12579294,22.50926225,136.06,Rare
6578,Zombie Bro,Headphone,Dutch White Robe,Normal Eyes,None,None,Rose Taupe,41.12400642,18.12159051,191.72,Rare
684,Different Bro,Bandana,Suit,Wtf Eyes,None,None,Dark Lavender,41.11129852,17.94977735,191.18,Rare
4890,Different Bro,Blue Cap,None,Sus Eyes,Laser Glass,Vampire,Middle Green,41.1054744,25.30485567,77.61,Rare
4798,Bro,Purple Bandana,Red Shirt,Sleepy Eyes,None,Smile,Rose Taupe,41.04175748,23.01931721,118.45,Rare
964,Bro,Backwards Cap,Warm Coat,Normal Eyes,None,Cigarette,Rose Taupe,40.97182641,19.78195341,142.99,Rare
2516,Different Bro,Old School Helmet,Gray Shirt,Sleepy Eyes,None,Smile,Dark Lavender,40.96179603,22.44991845,114.16,Rare
6036,Robo Bro,Red Beanie,Warm Coat,Wtf Eyes,None,Smile,Camouflage Green,40.8591847,22.70124628,115.33,Rare
6665,Zombie Bro,Blond Hair,None,Sus Eyes,White Glass,None,Purple Navy,40.76428002,20.02454519,135.82,Rare
733,Bro,Russian Hat,Warm Coat,Normal Eyes,None,Smile,Middle Green,40.76416465,20.67177049,142.39,Rare
5192,Mummy Bro,Angel Ring,Yellow Shirt,Wtf Eyes,None,None,Camouflage Green,40.73724579,20.71090302,189.35,Rare
687,Bro,Army Helmet,None,T800,None,None,Middle Green,40.67441915,15.45811155,209.87,Rare
6544,Zombie Bro,None,Light Brown Fash Hoodie,Normal Eyes,White Glass,Mask,Purple Navy,40.66079891,24.33757492,78.78,Rare
3013,Different Bro,Bandana,Black Shirt,Normal Eyes,None,Smile,Dark Lavender,40.6121369,20.2797716,136.27,Rare
6639,Zombie Bro,None,None,Normal Eyes,White Glass,None,Purple Navy,40.58394343,16.09507334,170.89,Rare
1208,Bro,Top Hat,Winter Soldier,Wtf Eyes,Golden Glasses,Orc Teeth,Dark Lavender,40.50769942,26.39443544,67.71,Rare
245,Bro,Army Helmet,Roman Kind Robe,Wtf Eyes,None,None,Purple Navy,40.48435048,18.66880071,195.83,Rare
6659,Zombie Bro,Bucket Hat,None,Wtf Eyes,None,Pipe,Rose Taupe,40.45854864,20.64854184,122.89,Rare
581,Different Bro,Army Helmet,None,Normal Eyes,Dbz Glass,None,Rose Taupe,40.42472035,17.68892333,173.77,Rare
865,Different Bro,Flat Cap,Tank Top,Normal Eyes,Flattened,Smile,Camouflage Green,40.4097263,24.23818637,85.17,Rare
649,Bro,Slick Back Hair,Jedi Robe,Sus Eyes,None,Smile,Middle Green,40.40634164,22.38661388,120.73,Rare
6605,Zombie Bro,Headphone,Blue Puffer Jacket,Sleepy Eyes,Thug Life Glass,None,Middle Green,40.39850054,22.68034985,119.38,Rare
4553,Bro,Old School Helmet,Tank Top,Normal Eyes,None,Smile,Rose Taupe,40.38592814,20.39338812,143.29,Rare
6409,Robo Bro,Head Band,Suit,Wtf Eyes,Thug Life Glass,None,Middle Green,40.37044321,21.47097112,137.59,Rare
6502,Zombie Bro,Headphone,Jedi Robe,Small Eyes,None,None,Purple Navy,40.36576238,19.51375655,170.96,Rare
1826,Bro,Cat Ear,Black Shirt,Normal Eyes,Vision Pro,None,Middle Green,40.35661087,22.45386055,158.23,Rare
3807,Different Bro,Head Band,None,Sleepy Eyes,None,Smile,Purple Navy,40.32645185,19.87991682,133.48,Rare
352,Different Bro,None,Gray Shirt,Normal Eyes,None,Smile,Middle Green,40.29473986,17.53344582,154.6,Rare
913,Bro,Top Hat,Red Shirt,Normal Eyes,Golden Monocle,None,Dark Lavender,40.26067113,20.71233537,155.59,Rare
716,Bro,Purple Bandana,Tank Top,Normal Eyes,None,Smile,Middle Green,40.15219595,19.90510164,144.58,Rare
6538,Zombie Bro,Brown Hat,Tank Top,Normal Eyes,None,Ninja Mask,Rose Taupe,40.13605518,22.02939005,121.87,Rare
6626,Zombie Bro,Headphone,Gray Shirt,Normal Eyes,None,None,Rose Taupe,40.09152284,16.50861364,195.92,Rare
6529,Zombie Bro,None,Red Shirt,Happy Eyes,Gojo Satoru,Cigarette,Rose Taupe,40.0911911,26.40722805,57.42,Rare
5757,Mummy Bro,Angel Ring,Winter Soldier,No Sleep,Dbz Glass,None,Purple Navy,40.08953966,22.46324615,131.89,Rare
1772,Bro,Backwards Cap,Warm Coat,Normal Eyes,Golden Glasses,None,Camouflage Green,40.07585312,19.64169479,159.82,Rare
1466,Different Bro,Backwards Cap,Purple Bomber,Normal Eyes,None,Ninja Mask,Dark Lavender,40.06682429,21.44638743,133.27,Rare
1901,Different Bro,Angel Ring,Tank Top,Normal Eyes,Eye Mask,None,Purple Navy,40.04163216,20.08042401,156.7,Rare
5262,Mummy Bro,Top Hat,None,Normal Eyes,Golden Glasses,Cigarette,Russian Green,40.03596733,22.26124633,88.56,Rare
5973,Robo Bro,Headphone,Woolen Shirt,No Sleep,Golden Glasses,None,Middle Green,40.01759201,23.47337037,125.98,Rare
3708,Different Bro,Slick Back Hair,White Striped Shirt,Normal Eyes,None,Smile,Camouflage Green,39.99788877,20.32784634,138.58,Rare
3570,Different Bro,Head Band,Normal Jacket,Sus Eyes,Nerd,Smile,Purple Navy,39.96373582,24.78175643,67.14,Rare
5920,Robo Bro,Top Hat,Fur Coat,No Sleep,White Glass,None,Russian Green,39.94880698,22.6003798,115.69,Rare
3324,Different Bro,None,Tank Top,Small Eyes,Eye Patch,Smile,Camouflage Green,39.87946578,22.80159755,79.89,Rare
6584,Zombie Bro,Headphone,Warm Coat,Normal Eyes,Eye Patch,None,Rose Taupe,39.87562915,20.63235847,141.1,Rare
881,Different Bro,Headphone,Warm Coat,Happy Eyes,Golden Glasses,None,Middle Green,39.83124631,21.60879334,135.19,Rare
4991,Bro,Backwards Cap,Tank Top,Normal Eyes,Thug Life Glass,Ninja Mask,Rose Taupe,39.8253904,22.92039405,92.88,Rare
6653,Zombie Bro,None,Normal Jacket,Sleepy Eyes,White Glass,None,Rose Taupe,39.81583172,19.63634894,134.14,Rare
5865,Robo Bro,None,None,T800,Vision Pro,Old Wise Man Mustache,Russian Green,39.80217931,23.9235267,73.23,Rare
6609,Zombie Bro,Folded Brim,Tank Top,Wtf Eyes,Nerd,Pipe,Purple Navy,39.774484,25.88304838,54.51,Rare
6477,Zombie Bro,Derby Hat,Normal Jacket,Small Eyes,Thug Life Glass,Cigarette,Middle Green,39.73508998,25.76334308,52.95,Rare
6499,Zombie Bro,Headphone,White Striped Shirt,Small Eyes,None,None,Rose Taupe,39.71211003,19.08994884,172.13,Rare
995,Bro,None,Blue Puffer Jacket,Normal Eyes,None,Smile,Rose Taupe,39.70447095,18.41359288,155.26,Rare
2469,Bro,Cat Ear,Dutch White Robe,Normal Eyes,3D Glass,None,Middle Green,39.68222595,22.78736732,156.94,Rare
3776,Bro,Slick Back Hair,Ken's Jacket,Sleepy Eyes,Nerd,Smile,Dark Lavender,39.66234188,25.75741691,65.25,Rare
6632,Zombie Bro,Brown Hat,Jedi Robe,Normal Eyes,Dbz Glass,Big Mustache,Rose Taupe,39.65505932,28.01435586,63.81,Rare
1302,Different Bro,Afro,Dutch White Robe,Small Eyes,Eye Mask,Smile,Middle Green,39.54992573,27.60403984,60.78,Rare
4644,Bro,Blond Hair,Tank Top,Normal Eyes,None,Smile,Camouflage Green,39.50084135,19.46528104,144.91,Rare
6343,Robo Bro,Army Helmet,None,T800,None,None,Camouflage Green,39.47226786,16.09811542,199.07,Rare
438,Bro,Top Hat,Roman Kind Robe,T800,Dbz Glass,Beard,Middle Green,39.45696289,28.10984418,62.82,Rare
5819,Mummy Bro,Backwards Cap,Light Brown Fash Hoodie,Happy Eyes,Golden Monocle,None,Dark Lavender,39.34188912,22.48525012,129.67,Rare
6583,Zombie Bro,Top Hat,Blue Puffer Jacket,Normal Eyes,Thug Life Glass,Beard,Rose Taupe,39.3334817,26.18056032,68.04,Rare
4527,Different Bro,Purple Bandana,Suit,Sleepy Eyes,None,None,Rose Taupe,39.31376054,19.16696617,186.26,Rare
1760,Bro,Top Hat,None,Happy Eyes,Golden Monocle,None,Rose Taupe,39.28881487,19.26456876,156.61,Rare
6462,Robo Bro,Top Hat,Light Brown Fash Hoodie,Sus Eyes,Golden Monocle,None,Camouflage Green,39.02054497,22.88858655,126.34,Rare
1516,Bro,Folded Brim,Thug Jacket,Small Eyes,3D Glass,Vampire,Camouflage Green,38.98131443,27.5434534,64.2,Rare
6541,Zombie Bro,Folded Brim,None,Normal Eyes,None,Pipe,Rose Taupe,38.9670571,19.53752051,138.73,Rare
